mes,maxC,minC,rocioC,hum_rel,velo_vien_kph,vien_grad_sex,nubosidad_por,visibility,radiac_solar_watios_m2,energ_solar_MJ_m2,uvindex,clase_hoy,clase_manana
8,18,16,12.9,79.3,18.4,162.2,100,10.4,264.2,22.7,9,nublado,nublado
8,18.1,16,13,77.9,18.4,174.5,100,10.4,264.9,22.8,9,nublado,nublado
8,19,16,13.4,80.2,14.8,179.5,100,9.8,254.5,21.9,9,nublado,nublado
8,18,15.8,13.9,83.1,18.4,183.9,98.6,8.1,263.9,22.8,9,nublado,nublado
8,18,15,13.8,84.9,18.4,187.1,100,9.9,263.4,22.7,9,nublado,nublado
8,18,15.8,13.6,83.6,18.4,170.5,99.1,9,269.9,23.4,9,nublado,nublado
8,20,15,13.6,80.6,27.7,164,62.9,9.3,280.1,24.4,9,parcialmente_nublado,nublado
8,18,15,13.7,83.6,14.8,188.7,100,10.1,281.8,24.5,9,nublado,parcialmente_nublado
8,17.1,15.8,13.4,82.9,16.6,179,100,9.8,282.6,24.5,10,nublado,nublado
8,17.1,14.9,13.6,85.5,16.6,175.1,100,9,282.7,24.5,9,nublado,nublado
8,18,15,13.6,83.1,14.8,183.4,100,8,279,24.1,9,nublado,nublado
8,18.1,15.8,13.2,80.7,25.9,162.6,100,10.2,278.4,24.1,9,nublado,nublado
8,18,14.7,13.1,82.6,24.1,161.5,100,9.5,278,24.2,9,nublado,nublado
8,18,15.8,13.4,83,20.5,170.6,100,8.1,266,22.8,9,nublado,nublado
8,20,15,13.5,81.2,18.4,179.4,99.1,9.4,231.7,20.1,9,nublado,nublado
8,19,15,13.3,81.1,18.4,188.5,92.4,9.9,252.4,21.8,9,nublado,nublado
8,17.1,15,13.7,85.7,9.4,223.1,100,9.1,271.9,23.6,9,nublado,nublado
8,18,15,13.9,86.1,14.8,177.1,100,7,281.7,24.4,9,lluvioso,nublado
8,19,15.8,13.6,82.2,13,203.2,99.5,7.1,282.1,24.5,9,nublado,lluvioso
8,17.2,15,14,87.5,18.4,174.3,100,8.3,288,24.8,10,nublado,nublado
8,18,15.8,13.7,84.1,17.2,178.1,100,9.3,280.8,24.4,10,nublado,nublado
9,20.1,15,13,81.2,18.4,183.1,79.5,8.6,284.8,24.6,10,parcialmente_nublado,nublado
9,19.1,14.9,13.3,78.7,14.8,206,76.7,9,285.1,24.6,10,parcialmente_nublado,parcialmente_nublado
9,20,16,13.7,78.7,18.4,172,90.5,10.4,285.5,24.8,10,nublado,parcialmente_nublado
9,19,15.9,14.4,83,16.6,187.4,100,10.1,260.8,22.5,9,nublado,nublado
9,19.2,16.8,14.6,82.4,18.4,173,99.5,10.3,276.4,24,9,nublado,nublado
9,19.2,16,14.9,85.1,18.4,174.1,100,10.4,292.4,25.2,10,nublado,nublado
9,19,16.9,14.5,82.7,18.4,165.9,100,10.4,287.3,24.7,10,nublado,nublado
9,20,16,14.5,83,16.6,207.7,98.6,8.6,286.5,24.7,9,nublado,nublado
9,19,16,14.3,82.7,14.8,184.8,99.3,9.3,278.5,24.2,9,nublado,nublado
9,19,15.7,14.1,82.7,14.8,177.3,100,9.6,289.6,25.2,10,nublado,nublado
9,20,16,14.4,82.2,22.3,174,91,9,286.6,24.8,10,nublado,nublado
9,18.9,16,14.1,84.1,18.4,205.6,100,9.9,287.8,24.9,9,nublado,nublado
9,20,16,14.8,86.2,22.3,171,91.3,8.4,286.3,24.7,10,nublado,nublado
9,19,15.6,14.8,86.4,16.6,172.2,94.8,9.3,265.6,23,9,nublado,nublado
9,19.8,16,14.6,84.1,16.6,176,100,9.6,290.6,25.2,10,nublado,nublado
9,19,16,14.9,85.8,16.6,177.7,100,9.5,264.7,22.9,9,nublado,nublado
9,20,15.9,15,85.2,14.8,172.7,100,9.1,301.2,26.2,10,nublado,nublado
9,21.2,16,14.9,82.4,27.7,163.4,81.2,9.2,303.9,26.2,10,parcialmente_nublado,nublado
9,19,16,14.7,84.6,18.4,180.3,100,10.1,307.7,26.6,10,nublado,parcialmente_nublado
9,22,16,14.7,81.2,18.4,179.4,89.8,9,310.1,26.7,10,parcialmente_nublado,nublado
9,19,16,14.3,83.1,16.6,176.9,99.5,10.1,313.4,27.2,10,nublado,parcialmente_nublado
9,20,16,14.2,81,20.5,177.3,88.4,10.4,310,26.8,10,lluvioso,nublado
9,20,16,14.2,81.8,16.6,184.7,98.4,9.8,316.7,27.3,10,nublado,lluvioso
9,19,15.9,14.5,84.6,18.4,172.1,96.1,9.7,313.9,27.1,10,nublado,nublado
9,20,16,14.5,81.1,18.4,170.9,91.6,10.5,299.9,25.9,10,nublado,nublado
9,19,16,15,84.5,18.4,168.9,99.5,10.3,159.5,13.9,5,nublado,nublado
9,19,16.9,14.9,85,22.3,161.3,100,10.4,259,22.4,10,nublado,nublado
9,19,16,14.9,85.2,20.5,165.2,100,10.2,274.7,23.7,9,nublado,nublado
9,18.2,16,14.5,83.3,16.6,169.9,100,10.5,200.2,17.3,8,nublado,nublado
9,20,16,14.4,81.8,18.4,174.2,100,10.4,311.9,26.8,10,nublado,nublado
10,19,16,14.3,83.6,16.6,234.3,98.9,10.4,326.7,28.3,10,nublado,nublado
10,19,16,14.3,83,16.6,249.8,84.8,9.6,326.9,28.4,10,parcialmente_nublado,nublado
10,20.2,15.8,14.7,83.5,20.5,178.8,90.8,9,329.7,28.5,10,nublado,parcialmente_nublado
10,19,15.9,14.6,84.6,14.8,196.4,99.5,10,329.8,28.5,10,nublado,nublado
10,19,16,15,86.8,16.6,190.3,99.1,8.8,334.4,28.8,10,nublado,nublado
10,19,16,14.7,84.1,18.4,173.2,100,10.5,334.7,28.8,10,nublado,nublado
10,19.8,16,14.6,84.4,18.4,174.1,93.1,9.5,283.5,24.5,10,nublado,nublado
10,21,16,14.5,81.9,20.5,179.7,86.6,9.2,310.3,26.7,10,parcialmente_nublado,nublado
10,19,15.9,14.7,87.3,13,196.8,99.5,6.9,318.5,27.5,10,nublado,parcialmente_nublado
10,18,15.3,14.9,88.4,13,305.6,99.1,8.2,225.4,19.5,8,nublado,nublado
10,20,16,14.9,82.8,13,180.3,89,9,334.4,28.8,10,parcialmente_nublado,nublado
10,19,16.8,15,84.7,18.4,170.4,94.5,10,251.2,21.8,8,nublado,parcialmente_nublado
10,19,16,15.1,88.3,20.5,171.6,100,8.7,309,26.6,10,nublado,nublado
10,19,15.8,15,88.7,16.6,175.2,99.5,7.9,333.9,28.8,10,nublado,nublado
10,20,15.9,14.4,83.9,14.8,257,96.6,9.6,312.2,26.9,10,nublado,nublado
10,21.1,16,14.3,78,14.8,199.3,86.9,10,323.4,27.8,10,parcialmente_nublado,nublado
10,21,17,14.5,80.3,16.6,178.9,95.2,10.4,299.7,25.8,10,nublado,parcialmente_nublado
10,21,16,14.8,80.5,22.3,168.4,89.6,10.3,293.6,25.3,10,parcialmente_nublado,nublado
10,21,16,14.2,80.7,18.4,177,92.1,10.2,302.6,26.2,10,nublado,parcialmente_nublado
10,21,16,14.6,81.5,14.8,187,89.9,10.4,314.2,27.2,10,parcialmente_nublado,nublado
10,20,16,14.8,81.6,17.2,173.9,91.7,10,314.2,27.2,10,nublado,parcialmente_nublado
10,21,16,15,82.9,22.3,168.6,92.4,10.2,327.5,28.2,10,nublado,nublado
10,21,16,14.8,81.7,16.6,187.2,93.8,9.8,319.5,27.7,10,nublado,nublado
10,21,16,14.9,81.4,16.6,186.7,88.1,10.4,261.4,22.5,9,parcialmente_nublado,nublado
10,22,16,15.3,82.4,18.4,188.8,78.8,9.5,324.3,27.9,10,parcialmente_nublado,parcialmente_nublado
10,20,16,14.9,83.7,16.6,215.6,84.9,8.9,303.4,26.2,10,parcialmente_nublado,parcialmente_nublado
10,22,16,15.6,82.2,14.8,202.2,65.5,8.6,301.4,26.2,10,parcialmente_nublado,parcialmente_nublado
10,20,17,15.8,85.6,18.4,177.9,100,9,227.6,19.6,8,lluvioso,parcialmente_nublado
10,20,17,15.3,83.3,11.2,194.1,100,10.5,202.9,17.4,7,nublado,lluvioso
10,22,17.7,15.8,82.2,18.4,178.9,89.6,10.3,305.8,26.4,10,parcialmente_nublado,nublado
10,22,16.9,15.5,82.1,16.6,181.3,77.8,10.5,329.3,28.3,10,parcialmente_nublado,parcialmente_nublado
11,21.3,17,15.8,83.5,18.4,182.4,92.9,10.3,326.4,28.2,10,nublado,parcialmente_nublado
11,21,17.7,15.6,82.7,16.6,199.6,97.7,10.2,330.5,28.6,10,nublado,nublado
11,20,17,15.4,83.8,13,208.8,100,9.1,304.3,26.4,10,nublado,nublado
11,20,16.8,15.3,84,16.6,221.4,100,7.2,291,25.1,10,nublado,nublado
11,21,17,15.6,82.1,22.3,176,75.5,9,258.8,22.3,9,parcialmente_nublado,nublado
11,21.1,16,15.1,81.9,24.1,173.7,82.3,9,331.6,28.5,10,lluvioso,parcialmente_nublado
11,22,17,15.5,81.6,24.1,172.8,85.7,10.2,332.8,28.9,10,parcialmente_nublado,lluvioso
11,21,17.7,15.8,82.2,25.9,168.7,95.9,10.4,338.6,29.3,10,nublado,parcialmente_nublado
11,21,17,15.7,81.9,22.3,179.6,99.1,10.4,332.6,28.7,10,nublado,nublado
11,20,17.8,15.9,83.5,16.6,191.7,100,10.4,320.3,27.7,10,nublado,nublado
11,21,17,15.9,82.6,16.6,177.8,96.8,9.4,339.9,29.3,10,nublado,nublado
11,23,17.8,15.2,77.8,18.4,184.6,84.5,9.6,335.5,29,10,parcialmente_nublado,nublado
11,21,17,15.4,81.2,16.6,196.3,92.6,10.3,339,29.3,10,nublado,parcialmente_nublado
11,22,17.8,15.1,77.9,22.3,182.4,98.9,10.4,223.8,19.3,7,nublado,nublado
11,23.7,17.9,15.5,77,18.4,177.3,85.3,10.4,287.5,24.8,9,parcialmente_nublado,nublado
11,23,18,15.7,77.7,20.5,173.7,79.7,10.4,256.2,22.2,8,parcialmente_nublado,parcialmente_nublado
11,23,17.9,16,80,25.9,172.9,79.5,10,239.9,20.7,9,parcialmente_nublado,parcialmente_nublado
11,22.8,18,16.2,80.6,20.5,177.5,96.1,10.2,304.9,26.3,10,nublado,parcialmente_nublado
11,22,17.8,16,81,16.6,177.7,100,9.5,319.7,27.6,10,nublado,nublado
11,22,18,16,80.6,24.1,171.2,97.1,9.6,329,28.6,10,nublado,nublado
11,23,18,15.9,78.6,22.3,175.6,98.7,10.5,340,29.3,10,lluvioso,nublado
11,21,18,16,80.5,18.4,187,98.4,10.5,351.1,30.3,10,nublado,lluvioso
11,23.1,18,16.1,78.1,37.1,166,64.8,10.3,348,30,10,parcialmente_nublado,nublado
11,23,17.8,15.8,79.2,14.8,244.1,90,10,309.5,26.6,10,parcialmente_nublado,parcialmente_nublado
11,24,18,15.8,78.4,16.6,178.7,77.4,10.4,319.2,27.5,10,parcialmente_nublado,parcialmente_nublado
11,23,18,15.8,78.9,23.3,169.7,90.4,10.4,323.7,27.9,10,nublado,parcialmente_nublado
11,22,17.9,15.7,79.8,24.1,178.7,84.6,8.6,322.4,27.7,10,parcialmente_nublado,nublado
11,24,18,15,74.1,22.3,166,80.5,10.4,338,29.3,10,parcialmente_nublado,parcialmente_nublado
11,24,18,15.4,73.9,35.3,163.4,60.3,9.9,337.3,29,10,parcialmente_nublado,parcialmente_nublado
11,23,17,16.2,83.2,24.1,174.9,58,10.1,338.8,29,10,parcialmente_nublado,parcialmente_nublado
12,21.1,16.8,16.2,86.1,14.8,224,80.4,6.7,325.2,28,10,parcialmente_nublado,parcialmente_nublado
12,24,19,16.3,77.2,20.5,170.5,78.1,10.4,231.4,19.9,9,parcialmente_nublado,parcialmente_nublado
12,24,18.8,16.8,79.1,22.3,168.3,82.8,10.4,280,24.1,10,parcialmente_nublado,parcialmente_nublado
12,22,18.8,16.6,81,18.4,165.8,99.8,10.4,157.5,13.5,6,nublado,parcialmente_nublado
12,22.1,19,17,82,20.5,160.9,100,10.4,296,25.5,10,nublado,nublado
12,23,18.9,17,81,20.5,164,99.5,10.5,299.9,25.7,10,nublado,nublado
12,25,19,17.6,79.9,24.1,176.5,87.5,10.3,124,10.9,4,parcialmente_nublado,nublado
12,23,19,18,85.8,14.8,196.9,98.6,9.4,233.3,20.3,8,nublado,parcialmente_nublado
12,22,19,17.4,83.7,20.5,172.3,100,9.1,260.1,22.4,9,nublado,nublado
12,23,18.8,17.3,83.1,13,203.6,98.9,9.5,287.4,24.9,9,nublado,nublado
12,24.1,18.9,17.2,79.6,18.4,187.7,78.6,9,340,29.3,10,parcialmente_nublado,nublado
12,24,18,17,81.3,18.4,186.5,70,9.4,325.8,28.1,10,parcialmente_nublado,parcialmente_nublado
12,25,19,17.6,78.3,18.4,174,60.4,9.4,285.3,24.6,9,parcialmente_nublado,parcialmente_nublado
12,25.2,19,17.8,79.4,25.9,171.9,61.7,10,326.4,28.3,10,parcialmente_nublado,parcialmente_nublado
12,25,20,17.7,77.3,18.4,173.1,84.1,10.3,228.2,19.7,8,parcialmente_nublado,parcialmente_nublado
12,24,19,17.9,82.1,22.3,178.9,88.8,8.8,306.7,26.6,10,parcialmente_nublado,parcialmente_nublado
12,25,19.9,18.1,80.7,22.3,175.3,96.2,10.3,268,23.1,10,nublado,parcialmente_nublado
12,24,19.7,18.3,82.7,20.5,168.1,91.9,10.2,260.9,22.6,9,nublado,nublado
12,25,19,18.5,83.6,29.5,162.7,88.3,9.6,311.4,26.7,10,parcialmente_nublado,nublado
12,24.9,19.5,18,82.5,43.2,172.9,90.9,10.4,153.1,13.2,5,nublado,parcialmente_nublado
12,22,19.9,17.9,84.1,13,266.5,99.1,9.9,285.2,24.8,10,nublado,nublado
12,25,19.9,17.9,80.3,18.4,188.4,88.6,9.8,218.1,18.7,8,parcialmente_nublado,nublado
12,25,19,18,80.1,22.3,168,83.5,10.1,282,24.2,10,parcialmente_nublado,parcialmente_nublado
12,24,20.8,18.6,82.9,20.5,166.9,98.6,10.5,239.5,20.4,9,nublado,parcialmente_nublado
12,25,20,18.8,84,27.7,165.2,94.1,9.7,234.2,20.1,7,nublado,nublado
12,27,19.8,18.2,78.1,22.3,177.2,63,9.5,314.8,27,10,parcialmente_nublado,nublado
12,25,20,17.9,80.7,20.5,189.1,60.7,8.7,304.8,26.5,10,parcialmente_nublado,parcialmente_nublado
12,24,19,17.7,81.4,18.4,208.1,64.1,9.9,335.3,29.2,10,parcialmente_nublado,parcialmente_nublado
12,25,19,17.5,80.7,20.5,190.3,74.4,9.9,284.6,24.4,9,parcialmente_nublado,parcialmente_nublado
12,25,19,17.9,79.1,14.8,200.6,71.1,9.8,303.9,26.2,9,parcialmente_nublado,parcialmente_nublado
12,26,18.9,18.4,80.1,20.5,182.9,56.1,10.1,336.2,29.2,10,parcialmente_nublado,parcialmente_nublado
1,26,19.2,18.3,77.4,20.5,173.9,64.4,9.6,322.2,28,10,parcialmente_nublado,parcialmente_nublado
1,26,20,18,75.7,22.3,174.9,70,10,317.2,27.3,10,parcialmente_nublado,parcialmente_nublado
1,25,18.6,18.1,76.5,27.7,164.7,47,10,309.5,26.5,10,parcialmente_nublado,parcialmente_nublado
1,26,19,18,77.7,29.5,178.3,70,9,164.2,14.2,4,parcialmente_nublado,parcialmente_nublado
1,26,19,18,78.4,20.5,182.3,69.5,9.5,296.2,25.5,10,parcialmente_nublado,parcialmente_nublado
1,25,19,18.1,80.6,14.8,202.7,80.3,8.2,318.8,27.4,10,parcialmente_nublado,parcialmente_nublado
1,25,20,18.1,81,16.6,212.2,55.3,9.2,336.6,29,10,parcialmente_nublado,parcialmente_nublado
1,26,20,18.2,77.8,20.5,183.3,44.7,8.7,325,28.1,10,parcialmente_nublado,parcialmente_nublado
1,25,21,18.3,76.9,29.5,171.8,26.8,10,336.7,28.9,10,parcialmente_nublado,parcialmente_nublado
1,26,19.4,18.6,78.3,22.3,175.6,62.7,10,335.2,28.9,10,parcialmente_nublado,parcialmente_nublado
1,26,19.8,19,78.2,18.4,175.1,76.3,10,329.4,28.5,10,parcialmente_nublado,parcialmente_nublado
1,27,19.2,19,77.3,24.1,174.1,56.9,10,300.1,25.9,10,parcialmente_nublado,parcialmente_nublado
1,27,21,18.9,76.1,27.7,169,84,10,241.9,20.9,9,parcialmente_nublado,parcialmente_nublado
1,27,20,19.1,78.3,24.1,176.8,68.8,9.5,264.7,22.9,10,parcialmente_nublado,parcialmente_nublado
1,26,19.9,19.8,81.4,27.7,167.2,64.2,10,281.6,24.4,10,parcialmente_nublado,parcialmente_nublado
1,27,19.5,19.3,77.5,18.4,172.2,86.2,10,254.4,22,9,parcialmente_nublado,parcialmente_nublado
1,26,22,19.1,78,18.4,173.6,90.6,10,130.3,11.1,5,nublado,parcialmente_nublado
1,27,19,19.1,80.5,31.3,166.9,49.7,9.9,314.8,27.1,10,parcialmente_nublado,nublado
1,25,19,18.9,85.4,22.3,173.8,72.3,7.5,344.7,29.7,10,parcialmente_nublado,parcialmente_nublado
1,28,19.3,18.2,74.7,25.9,172.1,60,10,349.5,30.2,10,parcialmente_nublado,parcialmente_nublado
1,27,20,18.6,75.6,22.3,170.3,47.8,10,337.9,29.3,10,parcialmente_nublado,parcialmente_nublado
1,27,22,19.2,76.2,22.3,167.9,72.4,10,154.6,13.3,6,parcialmente_nublado,parcialmente_nublado
1,26,19.1,19.1,81.1,18.4,174.2,75,10,255.6,22,9,parcialmente_nublado,parcialmente_nublado
1,28,19,19.1,78.6,20.5,181.6,55,8.4,301.9,26,9,parcialmente_nublado,parcialmente_nublado
1,28,20,18.7,73.8,20.5,176.8,41.9,8.9,344.8,29.8,10,parcialmente_nublado,parcialmente_nublado
1,27,19.1,19.1,74,18.4,177.9,44.3,10,342.1,29.7,10,parcialmente_nublado,parcialmente_nublado
1,26,19.8,19.5,78.6,20.5,172.2,59.2,10,342.9,29.5,10,parcialmente_nublado,parcialmente_nublado
1,26,20.1,19.3,79,24.1,174.8,61,10,332.5,28.7,10,parcialmente_nublado,parcialmente_nublado
1,26,19.8,19,79.4,20.5,181.1,58.1,9.7,334.1,29,10,parcialmente_nublado,parcialmente_nublado
1,25,20,19,82.5,25.9,196,72.5,8.4,337.4,29.2,10,parcialmente_nublado,parcialmente_nublado
1,28,19,18.9,77.2,16.6,190.9,64.3,9.4,341.3,29.3,10,parcialmente_nublado,parcialmente_nublado
2,28,21,18.6,72,20.5,176.8,52.3,10,341.8,29.4,10,parcialmente_nublado,parcialmente_nublado
2,27,20.5,19,76.9,20.5,176,78.1,10,220,19.1,8,parcialmente_nublado,parcialmente_nublado
2,24,20,19.2,86.4,13,270.7,71.6,7.9,334.9,29,10,parcialmente_nublado,parcialmente_nublado
2,29,20,19.1,74.3,22.3,173.5,68.9,9.9,299.8,25.7,10,parcialmente_nublado,parcialmente_nublado
2,29,20,18.4,69.8,22.3,174.3,74.2,10,261.6,22.5,9,parcialmente_nublado,parcialmente_nublado
2,29,23,18.3,65.6,20.5,174.8,79.2,10,297.6,25.8,10,parcialmente_nublado,parcialmente_nublado
2,28,20.9,19.2,71.2,25.9,173.8,85.9,,262.5,22.8,10,parcialmente_nublado,parcialmente_nublado
2,29,21.4,20.2,75.3,14.8,191.5,91.9,10,203.1,17.6,8,nublado,parcialmente_nublado
2,31,24,19.9,67.5,20.5,173.1,84.3,10,287.2,24.7,10,parcialmente_nublado,nublado
2,29,21,21.6,79.6,22.3,171.9,69.5,10,298.6,25.9,10,parcialmente_nublado,parcialmente_nublado
2,28,21.3,21.4,81.4,25.9,167.3,83.4,9.5,294.1,25.4,10,parcialmente_nublado,parcialmente_nublado
2,27,21,20.3,82.3,25.9,174.3,81.3,5.2,337.1,29.1,10,parcialmente_nublado,parcialmente_nublado
2,27,21,19.9,79.1,22.3,179.9,72.2,6.9,305.4,26.3,10,parcialmente_nublado,parcialmente_nublado
2,28,20,19.3,79,16.6,184.7,79.8,4.9,238.8,20.6,9,parcialmente_nublado,parcialmente_nublado
2,28,20.2,19.2,76.2,24.1,174,64.1,,258.1,22.2,9,parcialmente_nublado,parcialmente_nublado
2,28,20.6,19.1,76.2,22.3,187.3,67,8.8,280.1,24,10,parcialmente_nublado,parcialmente_nublado
2,27,21,19.5,79.9,25.9,175.1,71.5,7.9,277.3,23.9,10,parcialmente_nublado,parcialmente_nublado
2,27,19.6,19.5,80.2,16.6,194.3,63.7,9.1,242.6,20.9,8,parcialmente_nublado,parcialmente_nublado
2,27,21,18.5,77,24.1,176.2,74.6,10,262,22.6,9,parcialmente_nublado,parcialmente_nublado
2,26,19,18,77.6,24.1,176.5,61.2,,304.8,26.4,10,parcialmente_nublado,parcialmente_nublado
2,24,19,17.8,78.9,14.8,268,69.8,7.8,251.9,21.6,10,parcialmente_nublado,parcialmente_nublado
2,27,21,18.4,76.6,18.4,178.3,83,10,198.7,17.3,8,parcialmente_nublado,parcialmente_nublado
2,26,20,18.8,78.7,27.7,178.7,80.7,9.3,265.5,22.9,9,parcialmente_nublado,parcialmente_nublado
2,27,19.4,19.3,80.5,20.5,179.1,64.8,9.7,307.5,26.6,10,parcialmente_nublado,parcialmente_nublado
2,27,19.7,19.5,82.8,16.6,179.6,77.5,9.5,297.8,25.8,10,parcialmente_nublado,parcialmente_nublado
2,27,20,20,81,16.6,180.6,80.4,8.6,191,16.7,7,parcialmente_nublado,parcialmente_nublado
2,27,21,20,84.2,18.4,181,72.4,8.4,268.5,23.3,9,parcialmente_nublado,parcialmente_nublado
2,27,21,20.2,84.3,18.4,172.7,72.2,9.2,274.2,23.6,9,parcialmente_nublado,parcialmente_nublado
3,28,20.3,20.1,81,16.6,181.8,86.8,9.4,264.2,22.9,9,parcialmente_nublado,parcialmente_nublado
3,29,21,20,78.7,13,190.2,83.3,8.7,273.3,23.7,10,parcialmente_nublado,parcialmente_nublado
3,30,21,19.3,74.4,13,195.7,79.2,8.5,263.3,22.8,9,parcialmente_nublado,parcialmente_nublado
3,29,20.3,19.3,76.6,18.4,184.9,80.7,10,263,22.7,9,parcialmente_nublado,parcialmente_nublado
3,29,20.8,20,77.8,20.5,176.2,75.4,9.8,236.5,20.4,9,parcialmente_nublado,parcialmente_nublado
3,28,21,19.9,77.3,14.8,179.2,73.3,10,219.3,18.9,8,parcialmente_nublado,parcialmente_nublado
3,30,21,19.8,75.1,16.6,182.3,76,8.7,223.7,19.3,8,parcialmente_nublado,parcialmente_nublado
3,28,21,19.5,76.2,18.4,177.7,76.7,6.5,198.1,17,7,parcialmente_nublado,parcialmente_nublado
3,27,20,19.6,80,20.5,179.8,84.2,5.9,297.9,25.7,10,parcialmente_nublado,parcialmente_nublado
3,28,22,19.6,77.5,27.7,170.7,77.4,9.7,220.5,19.2,9,parcialmente_nublado,parcialmente_nublado
3,29,20.5,19.8,80.6,20.5,179.9,82.6,10,230.5,20.1,8,parcialmente_nublado,parcialmente_nublado
3,27,20,19.2,77,20.5,180,79.2,10,306.7,26.5,10,parcialmente_nublado,parcialmente_nublado
3,28,20.6,18.3,75.3,16.6,184.4,55,10,286.4,24.8,10,parcialmente_nublado,parcialmente_nublado
3,28,19,18.2,76.8,14.8,203.7,67.8,9.5,257.3,22.3,9,parcialmente_nublado,parcialmente_nublado
3,26,20,18.4,79.9,11.2,248.9,73.6,9.1,278.4,24.2,10,parcialmente_nublado,parcialmente_nublado
3,27,21,18.6,75.3,14.8,212.4,85,9.1,271.3,23.4,9,parcialmente_nublado,parcialmente_nublado
3,25,19,18,78.8,18.4,176.7,68.1,8.3,194.4,16.8,6,parcialmente_nublado,parcialmente_nublado
3,26,20,17.9,76.4,29.5,172.5,75.6,9,292,25.4,10,parcialmente_nublado,parcialmente_nublado
3,26,20,17.9,75.9,18.4,175.7,65.4,10,291.6,25.1,10,parcialmente_nublado,parcialmente_nublado
3,25,20,18,77.2,16.6,181.3,82,10,248.7,21.5,9,parcialmente_nublado,parcialmente_nublado
3,28,20,18.2,75.4,22.3,188.2,83.8,9.6,276,23.6,9,parcialmente_nublado,parcialmente_nublado
3,26,19.3,18.2,79.9,16.6,178.9,67.4,9.5,195.8,16.9,7,parcialmente_nublado,parcialmente_nublado
3,26,19,17.6,77.8,27.7,170.4,61.5,7,279.7,24,10,parcialmente_nublado,parcialmente_nublado
3,24,18,17.3,80.6,27.7,169.7,63.9,8.6,309.5,26.8,10,parcialmente_nublado,parcialmente_nublado
3,25,19,17.1,77.5,22.3,173.4,70.8,8,305.2,26.4,10,parcialmente_nublado,parcialmente_nublado
3,26,18,17.1,79.3,24.1,172.7,76,,284.6,24.7,9,parcialmente_nublado,parcialmente_nublado
3,24,18,17.5,82.6,24.1,171.6,75.1,8.1,300.1,26.1,10,parcialmente_nublado,parcialmente_nublado
3,24,19,17.5,81.3,24.1,169.7,87.7,7.6,293.6,25.5,10,parcialmente_nublado,parcialmente_nublado
3,24,19,17.3,81.5,22.3,170.1,67.7,9,295.6,25.6,10,parcialmente_nublado,parcialmente_nublado
3,24,18,17.5,81.7,24.1,170.3,76,6.4,293.2,25.5,10,parcialmente_nublado,parcialmente_nublado
4,25,18,17,81.2,16.6,183.3,69.3,7.7,266.9,23.3,9,parcialmente_nublado,parcialmente_nublado
4,25,18,17.1,80.8,14.8,198.4,66.4,6.9,282.4,24.5,10,parcialmente_nublado,parcialmente_nublado
4,25,19,16.8,77.4,20.5,183.9,75.4,7.9,254.8,22,9,parcialmente_nublado,parcialmente_nublado
4,26,18,16.9,77.7,16.6,185,76.5,10,284.4,24.7,10,parcialmente_nublado,parcialmente_nublado
4,25,18,16.8,78.4,18.4,180.8,73.1,9,199.1,17.2,7,parcialmente_nublado,parcialmente_nublado
4,27,18,17.1,79.2,14.8,183.4,30,8.1,285,24.7,10,parcialmente_nublado,parcialmente_nublado
4,26,17.8,17.2,79.2,14.8,179.1,40.6,6.7,291.9,25.3,10,parcialmente_nublado,parcialmente_nublado
4,26,18,16.9,78.2,13.3,188.5,71.5,8.5,274.2,23.8,9,parcialmente_nublado,parcialmente_nublado
4,25,18,17,81.6,18.4,186.7,70.6,5.4,294.6,25.5,10,parcialmente_nublado,parcialmente_nublado
4,25,18,16.6,78.5,20.5,175.4,57.4,7.9,269.2,23.2,9,parcialmente_nublado,parcialmente_nublado
4,24,18,16.1,77.2,25.9,169.4,22.6,8.7,295.7,25.6,10,parcialmente_nublado,parcialmente_nublado
4,27,17,15.9,74.9,27.7,166.8,8,7.7,299.6,25.8,10,despejado,parcialmente_nublado
4,24,17,15.9,79.9,18.4,184.3,32.5,8.8,288,25,10,parcialmente_nublado,despejado
4,24,18,15.9,78.5,22.3,184.2,52.5,9.2,295,25.4,10,parcialmente_nublado,parcialmente_nublado
4,22,17,16,84.8,20.5,186.6,52.2,6,288.4,24.8,10,parcialmente_nublado,parcialmente_nublado
4,22,17,16.1,84.4,27.7,181.2,38.9,6.5,294.4,25.6,10,parcialmente_nublado,parcialmente_nublado
4,23,17,16.4,86.1,14.8,209.9,55.3,6.2,293.5,25.5,10,parcialmente_nublado,parcialmente_nublado
4,24,17,16,78.4,29.5,169.7,39.2,9,285,24.5,10,parcialmente_nublado,parcialmente_nublado
4,24,16,15.9,80.9,22.3,177.3,36.4,51.8,286.4,24.5,10,parcialmente_nublado,parcialmente_nublado
4,22,17,16.7,85,27.7,166.5,56.3,7.4,281.9,24.5,10,parcialmente_nublado,parcialmente_nublado
4,22,18,16.5,84.7,27.7,175.8,44.2,5.8,285.6,24.6,10,parcialmente_nublado,parcialmente_nublado
4,22,18,16.1,82.3,16.6,218.7,80.3,9.5,278.3,24.1,9,parcialmente_nublado,parcialmente_nublado
4,24,17,16.1,81.7,25.9,176.1,60,6.8,275.2,23.6,9,parcialmente_nublado,parcialmente_nublado
4,23,16,16.3,85,16.6,218.1,43.7,7.1,276.3,23.9,9,parcialmente_nublado,parcialmente_nublado
