name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lima,2008-03-15,26.1,22.1,24.2,26.1,22.1,24.2,20.6,80.6,,0,0,,,,,13,240,1012.4,68.2,10.5,,,,,2008-03-15T06:11:49,2008-03-15T18:21:41,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-03-16,29.1,23.1,25.4,31.3,23.1,26,20.2,73.6,,0,0,,,,,20.5,176.8,1011.2,49,10.5,,,,,2008-03-16T06:11:52,2008-03-16T18:21:04,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-03-17,26.1,21.1,23.6,26.1,21.1,23.6,19.6,78.8,,0,0,,,,,18.4,211.9,1010.7,51,10.4,,,,,2008-03-17T06:11:55,2008-03-17T18:20:26,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-03-18,27.1,22.1,24,28.6,22.1,24,19.9,78.5,,0,0,,,,,22.3,208.3,1010.9,68.5,10.2,,,,,2008-03-18T06:11:58,2008-03-18T18:19:48,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-03-19,28.1,21.7,24.1,30.2,21.7,24.3,20.4,80.2,,0,0,,,,,13,194.2,1011.1,59.5,11,,,,,2008-03-19T06:12:00,2008-03-19T18:19:11,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-03-20,28.1,22.1,24.5,30.2,22.1,24.8,20.5,79.2,,0,0,,,,,13,262.2,1011,69.4,9.4,,,,,2008-03-20T06:12:03,2008-03-20T18:18:32,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-03-21,29.1,22.1,25,30.9,22.1,25.5,20.1,75.1,,0,0,,,,,18.4,185.8,1010.4,66.2,10.6,,,,,2008-03-21T06:12:05,2008-03-21T18:17:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-03-22,27.1,21.1,24,28.9,21.1,24.2,20.4,80.6,,0,0,,,,,14.8,205.1,1009.6,58.2,9.3,,,,,2008-03-22T06:12:07,2008-03-22T18:17:16,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-03-23,29.1,22.1,24.4,30.9,22.1,24.8,20.6,79.8,,0,0,,,,,14.8,195.1,1010.6,47,9.8,,,,,2008-03-23T06:12:09,2008-03-23T18:16:38,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-03-24,28.1,21.6,24.5,29.7,21.6,25,20.3,78.1,,0,0,,,,,14.8,197,1011.1,70,10.3,,,,,2008-03-24T06:12:11,2008-03-24T18:16:00,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-03-25,28.1,21.1,24.4,30.2,21.1,24.9,20,77.2,,0,0,,,,,20.5,183.1,1011.6,54.7,9.5,,,,,2008-03-25T06:12:13,2008-03-25T18:15:21,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-03-26,28.1,21.6,24,29.7,21.6,24.4,20,78.8,,0,0,,,,,13,201.1,1011.6,76,10.2,,,,,2008-03-26T06:12:15,2008-03-26T18:14:43,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-03-27,28.1,22.1,24.1,29.7,22.1,24.4,20.3,79.7,,0,0,,,,,16.6,178.8,1010.1,74.6,10.8,,,,,2008-03-27T06:12:17,2008-03-27T18:14:05,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-03-28,27.1,21.1,23.9,28.9,21.1,24.3,20.2,80.3,,0,0,,,,,16.6,180.7,1009.7,68.9,9.1,,,,,2008-03-28T06:12:19,2008-03-28T18:13:27,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-03-29,30.1,22.1,24.7,32,22.1,25,19.6,74.4,,0,0,,,,,16.6,184.3,1010.4,70,10,,,,,2008-03-29T06:12:21,2008-03-29T18:12:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-03-30,29.1,21.1,23.9,30.4,21.1,24.2,19.4,76.8,,0,0,,,,,20.5,179.6,1010.9,44.2,10.6,,,,,2008-03-30T06:12:23,2008-03-30T18:12:11,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-03-31,28.1,20.1,23.3,29.7,20.1,23.5,19.2,79,,0,0,,,,,16.6,184.1,1011.2,63.3,10.4,,,,,2008-03-31T06:12:25,2008-03-31T18:11:33,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-01,28.1,19.1,22.7,29.3,19.1,22.8,19.1,81.1,,0,0,,,,,20.5,185.4,1011,83.6,8.5,,,,,2008-04-01T06:12:27,2008-04-01T18:10:56,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-02,27.6,19.1,22.3,28.7,19.1,22.5,18.8,81.4,,0,0,,,,,18.4,184.9,1011.6,65,10.3,,,,,2008-04-02T06:12:29,2008-04-02T18:10:19,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-03,26.1,20.1,22.3,26.1,20.1,22.3,18.8,81.4,,0,0,,,,,22.3,180,1012,68.8,10.8,,,,,2008-04-03T06:12:31,2008-04-03T18:09:42,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-04,26.1,19.7,22.4,26.1,19.7,22.4,18.1,77.2,,0,0,,,,,22.3,178.5,1011.8,64.7,10.5,,,,,2008-04-04T06:12:33,2008-04-04T18:09:05,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-05,25.1,18.9,21.6,25.1,18.9,21.6,17.5,77.8,,0,0,,,,,27.7,177.8,1011.4,37.5,10.5,,,,,2008-04-05T06:12:36,2008-04-05T18:08:28,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-06,24.4,18.1,20.8,24.4,18.1,20.8,17.1,80,,0,0,,,,,18.4,190.7,1012,31.7,10,,,,,2008-04-06T06:12:38,2008-04-06T18:07:52,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-07,25.4,17.9,21.1,25.4,17.9,21.1,17,78.3,,0,0,,,,,16.6,195.6,1011.5,12,10,,,,,2008-04-07T06:12:41,2008-04-07T18:07:16,0.05,Clear,Clear conditions throughout the day.,clear-day,84628099999
Lima,2008-04-08,25.4,18.1,20.9,25.4,18.1,20.9,17,79.2,,0,0,,,,,14.8,189,1010.9,15.6,9.3,,,,,2008-04-08T06:12:44,2008-04-08T18:06:40,0.09,Clear,Clear conditions throughout the day.,clear-day,84628099999
Lima,2008-04-09,25.1,18.1,20.9,25.1,18.1,20.9,16.7,77.5,,0,0,,,,,14.8,184.7,1010.9,45.7,9.4,,,,,2008-04-09T06:12:47,2008-04-09T18:06:04,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-10,24.2,18.1,20.8,24.2,18.1,20.8,16.5,77,,0,0,,,,,14.8,196.2,1011.8,55.4,9.4,,,,,2008-04-10T06:12:50,2008-04-10T18:05:29,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-11,25.1,18.4,20.9,25.1,18.4,20.9,16.7,77.4,,0,0,,,,,20.5,181.9,1011,58.6,9.7,,,,,2008-04-11T06:12:53,2008-04-11T18:04:55,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-12,23.7,17.2,20.2,23.7,17.2,20.2,16.3,78.9,,0,0,,,,,13,215.7,1010.7,44.1,9,,,,,2008-04-12T06:12:57,2008-04-12T18:04:20,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-13,22.1,17.1,19.5,22.1,17.1,19.5,16.5,82.7,,0,0,,,,,9.4,253,1011.1,34.1,7.5,,,,,2008-04-13T06:13:01,2008-04-13T18:03:47,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-14,22.2,17.1,19.8,22.2,17.1,19.8,16.8,83.2,,0,0,,,,,13,289.3,1011.5,35.8,9.2,,,,,2008-04-14T06:13:05,2008-04-14T18:03:13,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-15,25.1,17.6,20.3,25.1,17.6,20.3,17,82,,0,0,,,,,9.4,230.2,1011.4,33.8,8.2,,,,,2008-04-15T06:13:09,2008-04-15T18:02:40,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-16,24.4,17.9,20.5,24.4,17.9,20.5,17.2,81.9,,0,0,,,,,14.8,187.7,1010.5,52.7,9.3,,,,,2008-04-16T06:13:13,2008-04-16T18:02:08,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-17,25.2,18.1,20.9,25.2,18.1,20.9,16.9,78.7,,0,0,,,,,20.5,183.3,1009.8,44.3,9.4,,,,,2008-04-17T06:13:18,2008-04-17T18:01:36,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-18,25.1,17.1,20.4,25.1,17.1,20.4,16.6,79.3,,0,0,,,,,20.5,184.4,1009.3,8.8,9.5,,,,,2008-04-18T06:13:23,2008-04-18T18:01:04,0.44,Clear,Clear conditions throughout the day.,clear-day,84628099999
Lima,2008-04-19,22.1,17.1,19.3,22.1,17.1,19.3,16.6,84.7,,0,0,,,,,14.8,297.7,1010.6,52.9,8.1,,,,,2008-04-19T06:13:29,2008-04-19T18:00:33,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-20,20.1,17.1,18.3,20.1,17.1,18.3,16.5,89.3,,0,0,,,,,11.2,291.2,1011,97.4,3.6,,,,,2008-04-20T06:13:34,2008-04-20T18:00:03,0.5,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-04-21,22.1,16.9,18.9,22.1,16.9,18.9,16.6,86.9,,0,0,,,,,9.4,249.9,1011.1,69.5,4.7,,,,,2008-04-21T06:13:40,2008-04-21T17:59:33,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-22,23.1,17.1,19.4,23.1,17.1,19.4,16.9,86,,0,0,,,,,13,214.1,1011.5,51.7,4.4,,,,,2008-04-22T06:13:46,2008-04-22T17:59:04,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-23,24.1,17.9,20.6,24.1,17.9,20.6,17.3,81.8,,0,0,,,,,13,203.6,1011.1,8.5,7.1,,,,,2008-04-23T06:13:53,2008-04-23T17:58:35,0.61,Clear,Clear conditions throughout the day.,clear-day,84628099999
Lima,2008-04-24,21.1,18.1,19.1,21.1,18.1,19.1,17.1,88.3,,0,0,,,,,13,291.4,1011.8,56.7,4.8,,,,,2008-04-24T06:14:00,2008-04-24T17:58:07,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-25,24.1,18.1,20.3,24.1,18.1,20.3,17.1,82.2,,0,0,,,,,16.6,189.6,1011,32.7,6.8,,,,,2008-04-25T06:14:07,2008-04-25T17:57:40,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-26,25.1,18.1,20.6,25.1,18.1,20.6,16.8,79.1,,0,0,,,,,14.8,187.1,1011.5,45.3,7.7,,,,,2008-04-26T06:14:15,2008-04-26T17:57:13,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-27,24.1,18.1,20.3,24.1,18.1,20.3,16.6,79.8,,0,0,,,,,18.4,180.9,1011.5,64.8,9.2,,,,,2008-04-27T06:14:22,2008-04-27T17:56:47,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-28,24.2,17.1,20.3,24.2,17.1,20.3,16.4,78.9,,0,0,,,,,14.8,189.4,1012.2,27.5,8.5,,,,,2008-04-28T06:14:31,2008-04-28T17:56:22,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-29,23.1,16.9,19.3,23.1,16.9,19.3,16,81.6,,0,0,,,,,16.6,206.2,1012.3,45.7,7.7,,,,,2008-04-29T06:14:39,2008-04-29T17:55:57,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-04-30,21.1,17.1,18.9,21.1,17.1,18.9,15.9,83.3,,0,0,,,,,14.8,291.5,1013,8.7,7,,,,,2008-04-30T06:14:48,2008-04-30T17:55:33,0.84,Clear,Clear conditions throughout the day.,clear-day,84628099999
Lima,2008-05-01,25.1,16.9,20.1,25.1,16.9,20.1,16.6,81.1,,0,0,,,,,16.6,196.7,1013,35,6.1,,,,,2008-05-01T06:14:57,2008-05-01T17:55:10,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-05-02,24.1,17.1,19.9,24.1,17.1,19.9,16.4,80.9,,0,0,,,,,16.6,192.7,1012.4,15.3,7.5,,,,,2008-05-02T06:15:07,2008-05-02T17:54:47,0.91,Clear,Clear conditions throughout the day.,clear-day,84628099999
Lima,2008-05-03,22.1,17.1,18.5,22.1,17.1,18.5,15.7,84.4,,0,0,,,,,14.8,191.3,1012.3,55.5,8.3,,,,,2008-05-03T06:15:17,2008-05-03T17:54:25,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-05-04,20.1,16.1,17.6,20.1,16.1,17.6,15.1,85.4,,0,0,,,,,11.2,246.4,1012.6,76.3,5.2,,,,,2008-05-04T06:15:27,2008-05-04T17:54:04,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-05-05,20.1,17.1,18.1,20.1,17.1,18.1,15.1,82.7,,0,0,,,,,13,232.3,1013.1,90.8,8.7,,,,,2008-05-05T06:15:38,2008-05-05T17:53:44,0,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-05-06,22.2,16.1,18.6,22.2,16.1,18.6,15.2,80.9,,0,0,,,,,20.5,179.1,1012.8,48.6,6.9,,,,,2008-05-06T06:15:49,2008-05-06T17:53:24,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-05-07,22.6,15.9,18.8,22.6,15.9,18.8,15.3,81.1,,0,0,,,,,20.5,180.8,1011,22.4,7.9,,,,,2008-05-07T06:16:00,2008-05-07T17:53:06,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-05-08,19.1,16.1,17.2,19.1,16.1,17.2,15,87.4,,0,0,,,,,11.2,274.8,1010.7,50,4.3,,,,,2008-05-08T06:16:12,2008-05-08T17:52:48,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-05-09,20.1,16.1,17.3,20.1,16.1,17.3,14.9,85.9,,0,0,,,,,18.4,327.1,1012.6,76.7,5.7,,,,,2008-05-09T06:16:24,2008-05-09T17:52:31,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-05-10,18.1,16.1,17.1,18.1,16.1,17.1,15.1,87.7,,0,0,,,,,13,240,1012.9,100,3.3,,,,,2008-05-10T06:16:37,2008-05-10T17:52:14,0.18,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-05-11,19.1,16.1,16.9,19.1,16.1,16.9,15.1,89,,0,0,,,,,11.2,288.1,1013.7,99.6,2.3,,,,,2008-05-11T06:16:49,2008-05-11T17:51:59,0.25,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-05-12,18.2,16.1,16.8,18.2,16.1,16.8,15.1,89.8,,0,0,,,,,14.8,279.8,1015.2,91.7,2.8,,,,,2008-05-12T06:17:03,2008-05-12T17:51:44,0.25,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-05-13,20.1,15.6,17,20.1,15.6,17,15.1,88.7,,0,0,,,,,16.6,183.2,1013.7,74.6,3.6,,,,,2008-05-13T06:17:16,2008-05-13T17:51:30,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-05-14,18.1,16.1,16.7,18.1,16.1,16.7,14.7,87.8,,0,0,,,,,9.4,224.2,1013.9,99.6,3.6,,,,,2008-05-14T06:17:30,2008-05-14T17:51:17,0.32,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-05-15,18.1,15.1,16.6,18.1,15.1,16.6,14.1,85.1,,0,0,,,,,14.8,262.4,1014.2,100,6.5,,,,,2008-05-15T06:17:44,2008-05-15T17:51:05,0.35,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-05-16,18.1,15.1,16.4,18.1,15.1,16.4,14.4,88.2,,0,0,,,,,11.2,181.3,1015.5,99.6,3.9,,,,,2008-05-16T06:17:58,2008-05-16T17:50:53,0.38,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-05-17,18.1,15.1,16.7,18.1,15.1,16.7,14.4,86.1,,0,0,,,,,13,176.7,1016.2,100,5.2,,,,,2008-05-17T06:18:13,2008-05-17T17:50:43,0.42,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-05-18,19.6,16.1,17.1,19.6,16.1,17.1,15,87.3,,0,0,,,,,14.8,176.1,1014.4,100,3.5,,,,,2008-05-18T06:18:28,2008-05-18T17:50:33,0.45,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-05-19,17.1,15.1,16.3,17.1,15.1,16.3,14.1,87.1,,0,0,,,,,11.2,238.3,1015.3,100,3.7,,,,,2008-05-19T06:18:43,2008-05-19T17:50:24,0.5,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-05-20,20.1,14.9,16.7,20.1,14.9,16.7,13.7,82.7,,0,0,,,,,13,204.9,1015.4,65.8,4,,,,,2008-05-20T06:18:58,2008-05-20T17:50:16,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-05-21,20.1,15.4,17.3,20.1,15.4,17.3,14,81.2,,0,0,,,,,16.6,172.7,1014.7,75.4,6.4,,,,,2008-05-21T06:19:14,2008-05-21T17:50:09,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-05-22,21.1,15.1,18,21.1,15.1,18,13.8,77,,0,0,,,,,20.5,188.8,1015.3,71.2,9.4,,,,,2008-05-22T06:19:30,2008-05-22T17:50:02,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-05-23,21.1,16.1,17.8,21.1,16.1,17.8,14.1,79,,0,0,,,,,16.6,219.9,1016.3,73.3,6.5,,,,,2008-05-23T06:19:46,2008-05-23T17:49:57,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-05-24,20.1,15.1,17.2,20.1,15.1,17.2,14.4,83.8,,0,0,,,,,9.4,209.1,1015.2,41.3,4.4,,,,,2008-05-24T06:20:02,2008-05-24T17:49:52,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-05-25,21.1,15.1,17.3,21.1,15.1,17.3,14.3,83.5,,0,0,,,,,14.8,188.4,1014.7,52.7,5.8,,,,,2008-05-25T06:20:18,2008-05-25T17:49:48,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-05-26,21.1,16.1,18.4,21.1,16.1,18.4,14.1,76.3,,0,0,,,,,16.6,209.3,1014.1,68.9,9.2,,,,,2008-05-26T06:20:35,2008-05-26T17:49:45,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-05-27,20.9,16.1,17.9,20.9,16.1,17.9,14.7,82.1,,0,0,,,,,13,187.7,1014.1,80.8,4.4,,,,,2008-05-27T06:20:52,2008-05-27T17:49:43,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-05-28,21.1,16.1,18,21.1,16.1,18,14.5,80.1,,0,0,,,,,20.5,191.5,1014.4,85.8,8.3,,,,,2008-05-28T06:21:08,2008-05-28T17:49:41,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-05-29,19.1,16.1,17,19.1,16.1,17,14.7,86.2,,0,0,,,,,13,272.4,1014.6,97.1,4.8,,,,,2008-05-29T06:21:25,2008-05-29T17:49:41,0.83,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-05-30,19.1,16.1,17.3,19.1,16.1,17.3,14.8,85.3,,0,0,,,,,13,188.5,1014.7,98.8,3.5,,,,,2008-05-30T06:21:42,2008-05-30T17:49:41,0.86,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-05-31,19.2,16.1,17.4,19.2,16.1,17.4,14.7,84.4,,0,0,,,,,14.8,273.3,1015.3,99.2,7.3,,,,,2008-05-31T06:21:59,2008-05-31T17:49:41,0.89,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-06-01,19.1,16.1,17.2,19.1,16.1,17.2,14.5,84.5,,0,0,,,,,22.3,175.5,1014.9,100,6,,,,,2008-06-01T06:22:17,2008-06-01T17:49:43,0.93,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-06-02,19.1,16.1,17.1,19.1,16.1,17.1,14.1,82.6,,0,0,,,,,14.8,197.3,1015,100,7.8,,,,,2008-06-02T06:22:34,2008-06-02T17:49:45,0.96,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-06-03,19.1,15.9,17.1,19.1,15.9,17.1,14,82,,0,0,,,,,7.6,201.6,1015,100,6.5,,,,,2008-06-03T06:22:51,2008-06-03T17:49:48,0,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-06-04,19.1,16.1,17.5,19.1,16.1,17.5,13.8,79.2,,0,0,,,,,14.8,168.6,1015,100,7.7,,,,,2008-06-04T06:23:08,2008-06-04T17:49:52,0.03,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-06-05,19.1,17.1,17.6,19.1,17.1,17.6,13.6,77.6,,0,0,,,,,14.8,192.5,1014.7,99.2,8.1,,,,,2008-06-05T06:23:25,2008-06-05T17:49:57,0.06,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-06-06,20.1,16.1,17.6,20.1,16.1,17.6,13.4,76.4,,0,0,,,,,14.8,262.9,1015.5,73.5,6.2,,,,,2008-06-06T06:23:42,2008-06-06T17:50:02,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-06-07,21.4,16.1,17.8,21.4,16.1,17.8,13.5,76.4,,0,0,,,,,13,185.5,1014.8,41.7,5.1,,,,,2008-06-07T06:23:59,2008-06-07T17:50:08,0.13,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,84628099999
Lima,2008-06-08,19.4,16.1,17.7,19.4,16.1,17.7,14.8,82.9,,0,0,,,,,18.4,179.2,1016.2,90.4,6.3,,,,,2008-06-08T06:24:16,2008-06-08T17:50:14,0.16,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-06-09,19.1,16.7,17.8,19.1,16.7,17.8,14.3,80.2,,0,0,,,,,11.2,188,1015.1,95.4,5.9,,,,,2008-06-09T06:24:32,2008-06-09T17:50:21,0.2,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-06-10,19.1,16.9,17.7,19.1,16.9,17.7,14.9,83.9,,0,0,,,,,14.8,188.3,1015.5,97.9,6.7,,,,,2008-06-10T06:24:49,2008-06-10T17:50:29,0.25,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-06-11,20.1,17.1,17.8,20.1,17.1,17.8,14.2,79.6,,0,0,,,,,18.4,164.3,1015.6,99.1,10.6,,,,,2008-06-11T06:25:05,2008-06-11T17:50:37,0.26,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-06-12,20.1,17.1,17.8,20.1,17.1,17.8,14.1,79.2,,0,0,,,,,20.5,169.8,1013.2,97.9,9.9,,,,,2008-06-12T06:25:21,2008-06-12T17:50:46,0.3,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-06-13,18.4,16.7,17.4,18.4,16.7,17.4,14.8,84.4,,0,0,,,,,11.2,267,1013.7,97.9,8.9,,,,,2008-06-13T06:25:37,2008-06-13T17:50:56,0.33,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-06-14,19.2,16.1,17.5,19.2,16.1,17.5,14.8,84,,0,0,,,,,18.4,168.8,1014.1,97.5,6.5,,,,,2008-06-14T06:25:53,2008-06-14T17:51:06,0.37,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-06-15,22.1,16.1,18.5,22.1,16.1,18.5,14.4,77.3,,0,0,,,,,24.1,168.9,1013.8,70.5,8.1,,,,,2008-06-15T06:26:08,2008-06-15T17:51:16,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84628099999
Lima,2008-06-16,20.1,17.1,18.1,20.1,17.1,18.1,14.9,81.4,,0,0,,,,,11.2,183.7,1014.4,99.6,7.2,,,,,2008-06-16T06:26:23,2008-06-16T17:51:27,0.43,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-06-17,20.1,17.1,17.9,20.1,17.1,17.9,15.4,85.6,,0,0,,,,,16.6,179.7,1015.5,100,8.1,,,,,2008-06-17T06:26:38,2008-06-17T17:51:39,0.47,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-06-18,18.4,16.9,17.5,18.4,16.9,17.5,15.5,88.1,,0,0,,,,,14.8,171.6,1014.9,100,9.1,,,,,2008-06-18T06:26:52,2008-06-18T17:51:51,0.5,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-06-19,18.2,16.1,17.3,18.2,16.1,17.3,15,86.4,,0,0,,,,,14.8,169.3,1014.6,99.6,9.8,,,,,2008-06-19T06:27:06,2008-06-19T17:52:03,0.53,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-06-20,20.1,16.7,18.2,20.1,16.7,18.2,14.1,77.7,,0,0,,,,,11.2,178.1,1015,98.8,10.9,,,,,2008-06-20T06:27:19,2008-06-20T17:52:16,0.57,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
Lima,2008-06-21,20.1,17.1,18.4,20.1,17.1,18.4,13.8,74.6,,0,0,,,,,14.8,179.6,1015.1,100,8.1,,,,,2008-06-21T06:27:32,2008-06-21T17:52:29,0.6,Overcast,Cloudy skies throughout the day.,cloudy,84628099999
